order_item_id,order_id,product_id,quantity,price
15128,5018,735,1,52.81
15129,5018,708,1,34.43
15130,5018,12,3,285.25
15131,5019,580,3,108.83
15132,5020,70,1,110.8
15133,5020,166,1,33.71
15134,5020,118,1,38.69
15135,5021,52,2,80.22
15136,5021,343,2,13.18
15137,5022,546,1,6.51
15138,5023,106,3,91.97
15139,5023,337,1,9.78
15140,5023,175,1,34.22
15141,5023,630,3,89.43
15142,5024,465,1,25.18
15143,5024,384,1,101.37
15144,5025,109,1,33.7
15145,5026,660,2,60.13
15146,5026,202,2,29.49
15147,5026,244,2,24.65
15148,5026,651,1,77.25
15149,5027,196,3,498.7
15150,5027,577,2,33.98
15151,5028,461,2,60.69
15152,5029,516,3,122.7
15153,5030,712,1,32.57
15154,5031,713,1,304.92
15155,5031,245,1,21.39
15156,5031,392,3,164.68
15157,5031,638,3,26.62
15158,5031,773,3,1006.41
15159,5032,87,1,116.58
15160,5032,649,1,92.74
15161,5032,441,1,47.01
15162,5032,365,3,340.22
15163,5032,120,1,350.32
15164,5033,12,1,285.25
15165,5033,457,3,1417.82
15166,5034,381,3,39.94
15167,5034,386,1,12.03
15168,5034,290,2,20.1
15169,5034,70,2,110.8
15170,5035,627,1,1444.18
15171,5035,100,3,1342.42
15172,5035,547,1,48.56
15173,5035,719,2,61.45
15174,5036,370,1,177.56
15175,5037,412,1,23.58
15176,5038,439,1,6.71
15177,5038,504,2,13.38
15178,5038,108,2,29.28
15179,5038,288,1,1597.53
15180,5038,710,2,27.08
15181,5039,566,3,69.32
15182,5039,250,3,14.38
15183,5039,536,3,100.8
15184,5039,420,2,117.74
15185,5040,241,1,15.71
15186,5041,321,1,320.49
15187,5041,64,1,1666.59
15188,5041,722,3,32.16
15189,5041,153,1,45.24
15190,5041,169,1,6.21
15191,5042,657,1,158.17
15192,5042,454,2,16.3
15193,5042,234,3,51.93
15194,5042,364,1,130.13
15195,5042,418,1,99.6
15196,5043,707,1,95.53
15197,5044,77,1,11.7
15198,5044,738,3,25.9
15199,5044,583,2,112.12
15200,5044,433,1,30.33
15201,5044,258,2,78.8
15202,5045,252,2,61.47
15203,5045,410,1,116.03
15204,5046,629,3,18.03
15205,5046,334,1,40.36
15206,5046,169,2,6.21
15207,5046,404,1,67.64
15208,5046,635,3,149.32
15209,5047,335,2,122.54
15210,5048,560,2,193.49
15211,5048,408,3,37.3
15212,5049,22,3,115.64
15213,5049,236,2,98.66
15214,5050,127,3,59.08
15215,5050,748,1,95.87
15216,5050,309,3,73.22
15217,5050,579,3,37.17
15218,5050,718,2,519.12
15219,5051,492,1,43.53
15220,5051,781,1,65.29
15221,5051,77,1,11.7
15222,5051,317,2,24.24
15223,5052,305,3,293.35
15224,5052,386,3,12.03
15225,5052,273,3,425.55
15226,5052,679,1,18.04
15227,5053,691,1,126.83
15228,5053,660,2,60.13
15229,5053,158,2,125.81
15230,5053,133,3,23.91
15231,5054,293,3,36.22
15232,5055,760,1,1819.87
15233,5055,440,3,113.17
15234,5055,744,3,67.73
15235,5055,124,3,64.24
15236,5056,153,1,45.24
15237,5057,639,3,48.21
15238,5057,12,1,285.25
15239,5058,575,3,18.05
15240,5058,517,3,194.49
15241,5058,654,2,64.82
15242,5059,90,1,51.23
15243,5059,435,3,18.09
15244,5060,561,3,1056.37
15245,5061,337,2,9.78
15246,5061,662,2,404.53
15247,5061,444,2,227.16
15248,5061,302,3,501.59
15249,5062,101,3,31.91
15250,5062,80,3,145.36
15251,5062,142,2,64.02
15252,5062,197,3,490.67
15253,5062,581,3,147.84
15254,5063,662,3,404.53
15255,5064,654,2,64.82
15256,5064,411,1,56.85
15257,5064,60,1,164.57
15258,5064,720,3,17.29
15259,5065,35,1,58.38
15260,5066,785,2,20.96
15261,5066,465,1,25.18
15262,5067,119,2,117.91
15263,5067,47,1,424.57
15264,5067,58,2,42.85
15265,5067,132,3,33.22
15266,5067,660,3,60.13
15267,5068,272,1,59.82
15268,5068,738,1,25.9
15269,5068,702,3,41.7
15270,5068,381,2,39.94
15271,5069,797,2,95.24
15272,5070,328,2,14.71
15273,5070,209,2,180.02
15274,5070,54,3,48.4
15275,5070,196,1,498.7
15276,5070,535,2,297.99
15277,5071,341,3,30.36
15278,5071,741,1,38.12
15279,5071,531,2,24.44
15280,5071,350,1,45.32
15281,5072,476,3,93.02
15282,5072,544,2,89.7
15283,5073,738,3,25.9
15284,5074,535,3,297.99
15285,5074,5,1,119.64
15286,5074,241,1,15.71
15287,5074,654,3,64.82
15288,5074,406,1,112.19
15289,5075,441,3,47.01
15290,5075,224,3,35.2
15291,5075,511,1,8.5
15292,5075,470,3,22.88
15293,5076,641,1,84.89
15294,5076,338,2,109.0
15295,5076,328,3,14.71
15296,5077,586,3,23.53
15297,5077,553,2,424.52
15298,5077,332,3,55.6
15299,5077,405,2,381.85
15300,5078,285,2,72.41
15301,5079,682,2,92.62
15302,5079,49,2,48.55
15303,5079,475,3,76.82
15304,5079,659,1,11.94
15305,5080,212,1,822.69
15306,5080,590,3,90.94
15307,5080,504,3,13.38
15308,5080,40,2,19.92
15309,5080,92,3,18.86
15310,5081,141,3,54.33
15311,5081,390,2,94.46
15312,5082,209,3,180.02
15313,5083,224,1,35.2
15314,5083,163,2,86.88
15315,5083,418,1,99.6
15316,5083,115,2,92.71
15317,5084,589,2,37.21
15318,5084,445,1,65.39
15319,5084,8,2,929.12
15320,5085,606,3,107.38
15321,5085,358,1,226.07
15322,5085,777,1,75.59
15323,5085,699,3,49.34
15324,5085,183,1,23.47
15325,5086,291,2,10.57
15326,5087,472,1,101.89
15327,5087,134,3,58.26
15328,5088,172,1,24.66
15329,5088,282,2,25.16
15330,5088,270,3,446.27
15331,5089,532,3,391.51
15332,5089,5,2,119.64
15333,5089,404,1,67.64
15334,5089,161,2,72.62
15335,5089,695,2,115.24
15336,5090,237,3,55.52
15337,5090,677,1,46.42
15338,5091,555,1,157.83
15339,5092,383,2,552.2
15340,5092,596,2,224.38
15341,5093,624,3,118.41
15342,5093,395,3,108.07
15343,5093,68,1,38.02
15344,5094,604,1,68.52
15345,5095,487,2,46.41
15346,5095,247,3,684.48
15347,5095,466,3,45.37
15348,5095,471,3,76.85
15349,5096,259,2,2.84
15350,5096,573,2,57.0
15351,5096,782,1,248.69
15352,5096,437,3,39.08
15353,5096,239,3,184.26
15354,5097,453,3,8.97
15355,5097,414,3,117.97
15356,5097,659,3,11.94
15357,5097,21,1,54.34
15358,5098,63,2,383.91
15359,5099,311,2,29.8
15360,5099,487,1,46.41
15361,5099,601,3,172.73
15362,5099,797,2,95.24
15363,5100,743,1,20.55
15364,5101,172,2,24.66
15365,5102,660,2,60.13
15366,5102,433,3,30.33
15367,5102,502,2,15.16
15368,5102,735,2,52.81
15369,5103,740,3,315.03
15370,5104,262,2,629.29
15371,5104,605,3,181.38
15372,5104,385,3,515.27
15373,5105,595,1,53.66
15374,5105,323,2,40.06
15375,5106,131,3,21.6
15376,5106,369,3,683.51
15377,5106,30,1,92.93
15378,5106,99,3,166.63
15379,5107,441,2,47.01
15380,5107,183,1,23.47
15381,5107,263,1,110.12
15382,5108,713,1,304.92
15383,5109,779,2,164.06
15384,5109,357,2,31.14
15385,5109,612,3,404.25
15386,5109,27,1,79.02
15387,5110,346,2,369.59
15388,5110,696,2,48.56
15389,5110,56,3,72.3
15390,5110,603,3,165.0
15391,5111,524,3,13.2
15392,5111,223,3,117.06
15393,5111,214,3,8.44
15394,5111,476,3,93.02
15395,5111,281,1,286.73
15396,5112,179,1,91.6
15397,5113,55,2,1509.5
15398,5113,28,2,26.12
15399,5113,382,3,341.01
15400,5113,208,3,103.49
15401,5113,449,2,415.69
15402,5114,644,2,38.65
15403,5114,9,2,16.48
15404,5114,36,3,94.66
15405,5114,457,2,1417.82
15406,5115,481,1,82.98
15407,5115,789,3,76.13
15408,5115,113,2,48.22
15409,5116,414,3,117.97
15410,5116,124,1,64.24
15411,5116,326,2,68.91
15412,5116,599,2,114.53
15413,5116,635,3,149.32
15414,5117,482,3,122.78
15415,5117,560,3,193.49
15416,5118,303,2,37.46
15417,5118,648,1,15.99
15418,5119,780,1,16.23
15419,5119,654,3,64.82
15420,5119,340,3,83.25
15421,5119,302,2,501.59
15422,5120,384,2,101.37
15423,5120,252,1,61.47
15424,5120,428,3,70.69
15425,5120,513,1,62.96
15426,5121,170,3,295.59
15427,5121,289,1,22.98
15428,5122,49,3,48.55
15429,5122,374,2,82.62
15430,5122,585,2,309.77
15431,5122,77,1,11.7
15432,5123,509,3,142.47
15433,5124,582,1,229.96
15434,5124,11,2,79.77
15435,5124,672,3,18.06
15436,5124,175,1,34.22
15437,5124,662,3,404.53
15438,5125,597,3,55.19
15439,5126,734,3,235.42
15440,5126,426,3,85.33
15441,5127,770,1,21.04
15442,5127,710,3,27.08
15443,5127,621,2,137.68
15444,5127,399,2,61.71
15445,5128,583,1,112.12
15446,5128,387,1,40.41
15447,5129,73,3,1633.72
15448,5129,495,3,1536.05
15449,5129,760,2,1819.87
15450,5129,692,1,9.11
15451,5129,231,1,142.11
15452,5130,42,2,149.61
15453,5130,76,2,14.4
15454,5130,411,3,56.85
15455,5130,756,1,816.06
15456,5130,540,1,147.53
15457,5131,324,3,44.3
15458,5131,59,1,18.85
15459,5132,510,3,129.7
15460,5132,708,3,34.43
15461,5132,461,3,60.69
15462,5132,396,1,40.73
15463,5133,261,3,55.32
15464,5133,412,2,23.58
15465,5133,95,2,15.06
15466,5133,742,2,9.29
15467,5133,447,2,123.84
15468,5134,431,1,128.38
15469,5135,393,3,111.45
15470,5135,526,1,451.74
15471,5136,612,2,404.25
15472,5137,135,1,14.44
15473,5138,316,1,72.11
15474,5138,433,1,30.33
15475,5138,158,3,125.81
15476,5139,484,2,83.48
15477,5139,662,2,404.53
15478,5139,763,1,74.99
15479,5139,316,3,72.11
15480,5139,470,1,22.88
15481,5140,369,1,683.51
15482,5140,278,1,492.58
15483,5140,466,3,45.37
15484,5140,450,3,72.09
15485,5140,218,2,45.92
15486,5141,71,3,120.0
15487,5141,651,2,77.25
15488,5142,210,1,62.92
15489,5143,117,2,35.79
15490,5144,589,2,37.21
15491,5145,708,3,34.43
15492,5145,599,3,114.53
15493,5145,779,3,164.06
15494,5145,506,3,21.27
15495,5146,217,3,154.5
15496,5146,782,2,248.69
15497,5146,118,1,38.69
15498,5146,497,2,32.65
15499,5146,341,3,30.36
15500,5147,9,1,16.48
15501,5148,56,1,72.3
15502,5149,38,1,22.38
15503,5150,693,2,68.69
15504,5151,684,1,28.45
15505,5151,129,2,13.54
15506,5151,700,1,622.33
15507,5151,48,3,25.59
15508,5152,292,2,42.94
15509,5152,187,3,37.97
15510,5152,365,2,340.22
15511,5152,176,2,33.43
15512,5152,21,1,54.34
15513,5153,455,1,42.33
15514,5153,678,1,14.56
15515,5153,603,2,165.0
15516,5153,158,3,125.81
15517,5154,388,2,435.78
15518,5154,425,1,445.03
15519,5154,81,3,156.64
15520,5155,473,3,360.15
15521,5155,272,3,59.82
15522,5156,1,1,35.94
15523,5156,610,1,114.78
15524,5156,183,2,23.47
15525,5157,168,3,270.15
15526,5157,583,2,112.12
15527,5158,36,1,94.66
15528,5158,424,3,433.13
15529,5158,326,3,68.91
15530,5159,560,3,193.49
15531,5159,604,1,68.52
15532,5159,214,2,8.44
15533,5160,303,2,37.46
15534,5161,436,3,124.15
15535,5162,343,1,13.18
15536,5162,350,2,45.32
15537,5162,119,3,117.91
15538,5162,401,2,48.57
15539,5163,738,2,25.9
15540,5163,710,1,27.08
15541,5163,121,1,27.96
15542,5164,97,1,127.1
15543,5164,477,2,1914.48
15544,5164,741,1,38.12
15545,5164,710,1,27.08
15546,5164,287,3,1933.1
15547,5165,201,3,47.34
15548,5165,103,2,94.47
15549,5165,345,3,169.49
15550,5165,550,3,30.02
15551,5165,595,1,53.66
15552,5166,695,3,115.24
15553,5166,752,2,119.3
15554,5167,508,1,179.18
15555,5168,767,2,60.23
15556,5168,424,1,433.13
15557,5168,154,3,126.03
15558,5169,353,2,160.22
15559,5169,114,1,179.8
15560,5169,524,2,13.2
15561,5170,430,3,463.81
15562,5171,774,1,11.71
15563,5171,464,1,309.09
15564,5171,394,1,97.7
15565,5171,509,2,142.47
15566,5172,211,1,52.71
15567,5172,679,1,18.04
15568,5172,169,1,6.21
15569,5173,699,2,49.34
15570,5173,577,3,33.98
15571,5173,189,2,158.2
15572,5174,616,2,49.82
15573,5174,444,1,227.16
15574,5175,791,3,37.35
15575,5175,340,1,83.25
15576,5175,448,2,7.1
15577,5175,230,3,249.68
15578,5176,193,2,1808.18
15579,5176,273,2,425.55
15580,5176,677,2,46.42
15581,5177,689,2,135.55
15582,5177,167,2,106.61
15583,5178,743,3,20.55
15584,5178,712,1,32.57
15585,5179,49,1,48.55
15586,5180,110,3,96.13
15587,5180,358,1,226.07
15588,5180,700,3,622.33
15589,5180,406,1,112.19
15590,5180,230,1,249.68
15591,5181,452,3,67.69
15592,5181,268,1,21.72
15593,5182,695,3,115.24
15594,5182,747,1,61.06
15595,5183,538,1,125.74
15596,5183,530,3,184.51
15597,5184,72,2,8.88
15598,5184,294,1,12.5
15599,5184,364,3,130.13
15600,5184,329,1,178.2
15601,5185,721,1,46.23
15602,5185,478,1,29.7
15603,5185,147,1,117.66
15604,5185,435,2,18.09
15605,5185,695,1,115.24
15606,5186,23,1,256.54
15607,5186,631,3,38.32
15608,5187,338,2,109.0
15609,5187,182,3,1492.82
15610,5187,276,3,32.74
15611,5187,260,2,103.85
15612,5188,479,2,15.72
15613,5188,564,3,24.08
15614,5188,147,1,117.66
15615,5188,233,3,1644.66
15616,5188,117,2,35.79
15617,5189,776,1,30.02
15618,5189,372,3,53.25
15619,5189,21,2,54.34
15620,5189,427,1,196.55
15621,5190,104,2,51.44
15622,5190,170,2,295.59
15623,5190,786,2,57.69
15624,5190,324,2,44.3
15625,5191,259,3,2.84
15626,5191,393,1,111.45
15627,5191,463,1,25.0
15628,5191,548,2,252.33
15629,5192,217,3,154.5
15630,5192,715,1,52.91
15631,5193,596,1,224.38
15632,5193,671,2,251.48
15633,5193,556,1,56.3
15634,5193,561,2,1056.37
15635,5193,207,3,71.43
15636,5194,114,1,179.8
15637,5194,712,1,32.57
15638,5195,236,3,98.66
15639,5195,93,3,7.5
15640,5196,31,3,27.31
15641,5197,793,2,18.34
15642,5197,180,1,1650.14
15643,5197,162,2,51.58
15644,5197,708,3,34.43
15645,5197,117,1,35.79
15646,5198,361,3,123.0
15647,5198,758,2,42.96
15648,5198,165,2,784.77
15649,5198,405,3,381.85
15650,5198,211,1,52.71
15651,5199,375,2,126.61
15652,5199,291,3,10.57
15653,5199,389,3,190.95
15654,5200,627,2,1444.18
15655,5200,593,2,181.4
15656,5200,71,1,120.0
15657,5201,573,3,57.0
15658,5201,327,3,33.84
15659,5201,789,2,76.13
15660,5202,349,3,63.13
15661,5202,625,3,112.38
15662,5202,154,2,126.03
15663,5203,702,3,41.7
15664,5204,71,1,120.0
15665,5204,294,1,12.5
15666,5204,166,3,33.71
15667,5204,212,1,822.69
15668,5205,202,1,29.49
15669,5205,73,3,1633.72
15670,5205,576,2,128.91
15671,5205,17,3,449.12
15672,5205,527,1,167.48
15673,5206,128,2,82.26
15674,5206,533,1,301.04
15675,5206,396,3,40.73
15676,5206,258,1,78.8
15677,5206,236,1,98.66
15678,5207,693,1,68.69
15679,5207,502,2,15.16
15680,5207,712,1,32.57
15681,5207,139,3,57.24
15682,5207,542,3,118.22
15683,5208,153,2,45.24
15684,5208,736,1,233.38
15685,5208,347,3,1659.37
15686,5209,162,3,51.58
15687,5209,689,1,135.55
15688,5209,653,1,37.56
15689,5210,733,2,28.81
15690,5210,577,2,33.98
15691,5211,122,3,22.89
15692,5212,344,2,38.76
15693,5212,324,2,44.3
15694,5212,218,1,45.92
15695,5212,68,2,38.02
15696,5213,100,3,1342.42
15697,5213,89,3,43.98
15698,5213,43,2,27.8
15699,5214,605,2,181.38
15700,5215,491,1,25.47
15701,5216,223,3,117.06
15702,5217,515,1,110.89
15703,5217,139,1,57.24
15704,5217,65,2,13.03
15705,5217,779,2,164.06
15706,5217,680,3,40.58
15707,5218,703,3,326.87
15708,5218,15,1,4.9
15709,5218,754,1,220.92
15710,5218,457,2,1417.82
15711,5219,332,2,55.6
15712,5219,541,1,51.2
15713,5219,171,2,63.88
15714,5219,395,2,108.07
15715,5219,105,1,108.89
15716,5220,112,3,50.18
15717,5220,637,1,103.8
15718,5221,74,2,102.68
15719,5221,93,1,7.5
15720,5222,454,1,16.3
15721,5222,504,1,13.38
15722,5223,410,2,116.03
15723,5223,664,2,30.95
15724,5223,256,3,25.7
15725,5223,21,1,54.34
15726,5224,243,3,50.28
15727,5224,687,2,126.41
15728,5224,430,1,463.81
15729,5224,356,2,24.54
15730,5224,476,1,93.02
15731,5225,85,2,29.91
15732,5225,637,2,103.8
15733,5225,492,2,43.53
15734,5226,741,2,38.12
15735,5226,683,3,27.73
15736,5226,243,3,50.28
15737,5226,771,2,129.42
15738,5226,310,3,87.12
15739,5227,554,2,1694.15
15740,5227,429,2,113.0
15741,5227,437,1,39.08
15742,5228,746,2,192.55
15743,5228,594,3,43.65
15744,5229,754,3,220.92
15745,5230,41,2,171.65
15746,5230,39,1,41.29
15747,5230,375,2,126.61
15748,5231,109,3,33.7
15749,5231,587,2,67.08
15750,5231,554,3,1694.15
15751,5231,99,2,166.63
15752,5231,440,3,113.17
15753,5232,230,2,249.68
15754,5232,386,2,12.03
15755,5232,223,1,117.06
15756,5233,370,2,177.56
15757,5234,379,2,56.65
15758,5234,523,3,170.16
15759,5234,673,2,55.83
15760,5234,225,2,47.45
15761,5234,731,2,41.29
15762,5235,351,3,35.2
15763,5236,142,1,64.02
15764,5237,722,2,32.16
15765,5238,551,1,41.11
15766,5238,699,3,49.34
15767,5238,174,3,144.0
15768,5239,413,2,105.29
15769,5239,428,1,70.69
15770,5240,717,2,29.84
15771,5240,237,2,55.52
15772,5240,544,1,89.7
15773,5240,514,2,27.91
15774,5241,622,3,158.45
15775,5241,370,1,177.56
15776,5241,63,1,383.91
15777,5241,783,3,35.68
15778,5241,129,1,13.54
15779,5242,28,2,26.12
15780,5242,104,3,51.44
15781,5242,796,3,53.52
15782,5242,206,2,86.7
15783,5243,16,1,108.55
15784,5243,481,2,82.98
15785,5243,572,3,126.59
15786,5243,668,2,1925.23
15787,5243,286,3,32.19
15788,5244,527,2,167.48
15789,5244,346,2,369.59
15790,5244,193,2,1808.18
15791,5244,481,3,82.98
15792,5244,618,3,35.16
15793,5245,362,3,40.69
15794,5245,504,1,13.38
15795,5245,210,2,62.92
15796,5245,541,2,51.2
15797,5246,707,3,95.53
15798,5246,712,1,32.57
15799,5246,43,2,27.8
15800,5246,196,3,498.7
15801,5246,223,1,117.06
15802,5247,28,1,26.12
15803,5247,370,2,177.56
15804,5247,257,1,176.44
15805,5248,569,3,167.97
15806,5248,304,1,198.58
15807,5248,318,1,49.59
15808,5249,684,1,28.45
15809,5249,74,1,102.68
15810,5249,362,2,40.69
15811,5249,675,1,103.7
15812,5249,417,3,29.99
15813,5250,192,3,152.24
15814,5250,74,3,102.68
15815,5250,635,1,149.32
15816,5250,540,2,147.53
15817,5250,572,2,126.59
15818,5251,28,2,26.12
15819,5252,444,3,227.16
15820,5253,391,2,150.56
15821,5253,186,1,158.77
15822,5253,113,3,48.22
15823,5253,706,1,40.13
15824,5253,34,3,101.64
15825,5254,289,1,22.98
15826,5254,331,1,1800.64
15827,5255,796,3,53.52
15828,5255,390,1,94.46
15829,5255,284,1,79.26
15830,5255,115,1,92.71
15831,5256,172,1,24.66
15832,5256,687,3,126.41
15833,5257,78,1,285.16
15834,5257,176,1,33.43
15835,5258,620,2,29.95
15836,5258,269,2,46.23
15837,5258,534,2,2.11
15838,5259,659,1,11.94
15839,5259,8,2,929.12
15840,5259,561,2,1056.37
15841,5259,600,3,57.24
15842,5259,239,2,184.26
15843,5260,134,1,58.26
15844,5260,587,1,67.08
15845,5260,222,2,31.63
15846,5261,82,1,132.92
15847,5261,432,3,386.93
15848,5262,726,3,14.95
15849,5263,754,2,220.92
15850,5264,632,2,128.35
15851,5264,719,1,61.45
15852,5265,55,1,1509.5
15853,5265,749,2,33.92
15854,5266,617,1,20.72
15855,5266,290,1,20.1
15856,5266,786,1,57.69
15857,5267,446,1,115.62
15858,5268,748,3,95.87
15859,5268,192,3,152.24
15860,5268,183,2,23.47
15861,5268,756,1,816.06
15862,5268,706,3,40.13
15863,5269,423,1,41.8
15864,5270,777,2,75.59
15865,5270,765,3,510.82
15866,5270,265,2,45.93
15867,5271,5,2,119.64
15868,5271,758,2,42.96
15869,5272,24,1,7.98
15870,5272,517,1,194.49
15871,5272,60,2,164.57
15872,5272,198,2,139.37
15873,5272,788,2,34.11
15874,5273,536,1,100.8
15875,5273,605,3,181.38
15876,5274,643,1,65.63
15877,5274,234,3,51.93
15878,5274,346,3,369.59
15879,5275,737,2,11.53
15880,5275,250,3,14.38
15881,5275,39,3,41.29
15882,5275,63,3,383.91
15883,5276,8,1,929.12
15884,5276,728,2,142.66
15885,5276,494,2,70.03
15886,5277,639,2,48.21
15887,5277,498,1,96.02
15888,5277,730,2,21.17
15889,5277,217,3,154.5
15890,5277,205,2,91.84
15891,5278,589,3,37.21
15892,5278,436,1,124.15
15893,5279,603,2,165.0
15894,5279,699,2,49.34
15895,5279,55,1,1509.5
15896,5279,211,2,52.71
15897,5280,365,3,340.22
15898,5280,311,3,29.8
15899,5280,667,3,179.94
15900,5280,206,1,86.7
15901,5281,75,2,345.05
15902,5281,690,3,27.78
15903,5282,323,2,40.06
15904,5283,446,2,115.62
15905,5283,673,1,55.83
15906,5283,779,3,164.06
15907,5283,696,2,48.56
15908,5284,530,3,184.51
15909,5284,114,3,179.8
15910,5285,126,3,55.55
15911,5286,451,3,30.49
15912,5286,699,3,49.34
15913,5287,632,2,128.35
15914,5287,7,3,38.06
15915,5287,622,1,158.45
15916,5288,49,1,48.55
15917,5288,416,2,133.14
15918,5288,277,1,190.34
15919,5288,270,1,446.27
15920,5289,538,3,125.74
15921,5289,581,3,147.84
15922,5289,420,3,117.74
15923,5289,212,3,822.69
15924,5290,137,1,20.82
15925,5291,592,2,46.98
15926,5291,464,2,309.09
15927,5291,280,1,3.25
15928,5292,448,2,7.1
15929,5292,200,1,20.27
15930,5292,346,3,369.59
15931,5292,635,1,149.32
15932,5292,304,1,198.58
15933,5293,119,1,117.91
15934,5293,40,3,19.92
15935,5293,384,2,101.37
15936,5293,194,1,16.92
15937,5294,791,1,37.35
15938,5295,233,3,1644.66
15939,5295,469,2,91.07
15940,5296,122,2,22.89
15941,5296,331,1,1800.64
15942,5297,573,1,57.0
15943,5297,447,3,123.84
15944,5298,787,1,19.1
15945,5298,88,1,50.72
15946,5298,165,1,784.77
15947,5298,348,2,26.59
15948,5298,115,2,92.71
15949,5299,169,1,6.21
15950,5299,654,1,64.82
15951,5299,652,2,46.53
15952,5299,693,1,68.69
15953,5300,622,3,158.45
15954,5300,242,2,1035.4
15955,5300,141,2,54.33
15956,5300,650,2,126.6
15957,5300,498,2,96.02
15958,5301,778,3,65.24
15959,5301,347,1,1659.37
15960,5301,790,1,85.08
15961,5301,622,1,158.45
15962,5301,384,3,101.37
15963,5302,156,2,252.18
15964,5302,93,3,7.5
15965,5302,780,2,16.23
15966,5302,276,3,32.74
15967,5302,231,1,142.11
15968,5303,724,1,46.63
15969,5303,312,3,70.5
15970,5303,330,3,148.12
15971,5303,607,3,220.79
15972,5304,706,3,40.13
15973,5305,95,3,15.06
15974,5305,533,3,301.04
15975,5306,60,3,164.57
15976,5306,161,1,72.62
15977,5306,625,3,112.38
15978,5306,733,2,28.81
15979,5306,51,3,353.4
15980,5307,797,1,95.24
15981,5307,212,2,822.69
15982,5308,721,3,46.23
15983,5308,603,2,165.0
15984,5308,677,1,46.42
15985,5308,365,2,340.22
15986,5308,539,1,118.12
15987,5309,579,2,37.17
15988,5309,477,2,1914.48
15989,5309,331,2,1800.64
15990,5310,154,1,126.03
15991,5310,572,1,126.59
15992,5310,669,1,34.61
15993,5311,601,2,172.73
15994,5311,562,2,32.24
15995,5312,622,3,158.45
15996,5312,431,1,128.38
15997,5312,259,2,2.84
15998,5313,538,1,125.74
15999,5313,637,2,103.8
16000,5314,412,2,23.58
16001,5314,70,1,110.8
16002,5314,51,2,353.4
16003,5314,381,3,39.94
16004,5315,633,2,112.38
16005,5316,52,3,80.22
16006,5316,60,2,164.57
16007,5317,376,2,100.55
16008,5317,241,1,15.71
16009,5317,648,2,15.99
16010,5318,669,3,34.61
16011,5318,133,3,23.91
16012,5318,460,2,22.89
16013,5318,429,3,113.0
16014,5319,198,2,139.37
16015,5319,783,2,35.68
16016,5320,517,1,194.49
16017,5320,459,2,42.96
16018,5321,715,1,52.91
16019,5321,619,2,1578.94
16020,5321,673,3,55.83
16021,5322,202,3,29.49
16022,5322,229,2,673.1
16023,5322,64,2,1666.59
16024,5322,430,3,463.81
16025,5323,235,3,1001.74
16026,5324,108,3,29.28
16027,5324,685,2,107.86
16028,5324,324,1,44.3
16029,5325,624,1,118.41
16030,5325,292,3,42.94
16031,5325,89,2,43.98
16032,5325,646,2,132.77
16033,5326,258,1,78.8
16034,5326,404,1,67.64
16035,5326,308,2,184.42
16036,5326,271,1,46.54
16037,5326,754,2,220.92
16038,5327,222,2,31.63
16039,5327,138,3,6.32
16040,5327,471,3,76.85
16041,5328,43,3,27.8
16042,5328,327,3,33.84
16043,5328,469,2,91.07
16044,5328,235,3,1001.74
16045,5328,97,2,127.1
16046,5329,286,3,32.19
16047,5329,240,2,191.25
16048,5329,227,1,126.98
16049,5329,669,2,34.61
16050,5330,729,3,197.58
16051,5330,338,1,109.0
16052,5330,176,2,33.43
16053,5330,459,2,42.96
16054,5330,407,3,28.15
16055,5331,736,1,233.38
16056,5331,435,3,18.09
16057,5331,64,1,1666.59
16058,5331,439,1,6.71
16059,5331,608,1,76.7
16060,5332,427,1,196.55
16061,5332,685,1,107.86
16062,5332,773,2,1006.41
16063,5332,106,3,91.97
16064,5333,197,2,490.67
16065,5333,373,3,22.95
16066,5334,703,1,326.87
16067,5334,471,3,76.85
16068,5334,445,2,65.39
16069,5334,266,1,81.82
16070,5335,192,1,152.24
16071,5335,562,1,32.24
16072,5335,373,3,22.95
16073,5335,572,2,126.59
16074,5335,110,2,96.13
16075,5336,730,1,21.17
16076,5336,621,2,137.68
16077,5336,666,3,149.38
16078,5337,337,1,9.78
16079,5337,466,3,45.37
16080,5337,319,1,56.26
16081,5337,357,1,31.14
16082,5337,409,3,96.61
16083,5338,384,1,101.37
16084,5339,547,3,48.56
16085,5339,629,3,18.03
16086,5339,520,3,52.55
16087,5339,356,2,24.54
16088,5339,478,2,29.7
16089,5340,672,3,18.06
16090,5340,771,3,129.42
16091,5340,576,1,128.91
16092,5341,129,1,13.54
16093,5341,409,3,96.61
16094,5341,549,3,107.67
16095,5341,408,3,37.3
16096,5342,702,2,41.7
16097,5342,92,2,18.86
16098,5342,752,3,119.3
16099,5342,219,3,92.9
16100,5343,536,2,100.8
16101,5344,511,2,8.5
16102,5345,363,2,49.54
16103,5345,126,3,55.55
16104,5345,243,2,50.28
16105,5346,338,2,109.0
16106,5347,509,2,142.47
16107,5347,215,1,112.79
16108,5347,291,2,10.57
16109,5348,638,2,26.62
16110,5348,368,2,45.03
16111,5348,490,3,64.56
16112,5348,199,1,388.64
16113,5349,515,1,110.89
16114,5350,487,3,46.41
16115,5350,176,2,33.43
16116,5350,372,2,53.25
16117,5351,380,2,351.19
16118,5351,693,1,68.69
16119,5351,295,2,142.13
16120,5351,457,3,1417.82
16121,5352,126,2,55.55
16122,5352,203,1,1135.06
