payment_id,order_id,payment_method,amount,payment_status,payment_timestamp
3952,3952,credit_card,591.33,failed,2026-02-27
3953,3953,apple_pay,1742.7400000000002,failed,2026-02-27
3954,3954,credit_card,806.76,refunded,2026-02-27
3955,3955,apple_pay,199.48,failed,2026-02-27
3956,3956,credit_card,1520.75,success,2026-02-27
3957,3957,google_pay,783.8599999999999,refunded,2026-02-27
3958,3958,paypal,307.88,refunded,2026-02-27
3959,3959,google_pay,252.83999999999997,failed,2026-02-27
3960,3960,credit_card,451.64,refunded,2026-02-27
3961,3961,credit_card,144.02,refunded,2026-02-27
3962,3962,bank_transfer,494.62,success,2026-02-27
3963,3963,paypal,296.28,refunded,2026-02-27
3964,3964,credit_card,61.75,refunded,2026-02-27
3965,3965,credit_card,872.42,refunded,2026-02-27
3966,3966,google_pay,4337.469999999999,refunded,2026-02-27
3967,3967,google_pay,539.76,success,2026-02-27
3968,3968,credit_card,1127.88,success,2026-02-27
3969,3969,paypal,3287.96,success,2026-02-27
3970,3970,google_pay,2597.13,success,2026-02-27
3971,3971,paypal,356.46000000000004,success,2026-02-27
3972,3972,credit_card,25.24,failed,2026-02-27
3973,3973,credit_card,1206.8400000000001,failed,2026-02-27
3974,3974,google_pay,884.99,failed,2026-02-27
3975,3975,google_pay,3717.5299999999997,failed,2026-02-27
3976,3976,google_pay,37.71,success,2026-02-27
3977,3977,paypal,759.05,failed,2026-02-27
3978,3978,paypal,511.98,failed,2026-02-27
3979,3979,google_pay,1509.12,failed,2026-02-27
3980,3980,paypal,843.11,success,2026-02-27
3981,3981,paypal,240.31,refunded,2026-02-27
3982,3982,bank_transfer,972.8899999999999,failed,2026-02-27
3983,3983,apple_pay,358.82,success,2026-02-27
3984,3984,credit_card,996.3000000000001,failed,2026-02-27
3985,3985,apple_pay,581.44,success,2026-02-27
3986,3986,google_pay,343.68,refunded,2026-02-27
3987,3987,apple_pay,1936.07,failed,2026-02-27
3988,3988,bank_transfer,3361.52,success,2026-02-27
3989,3989,credit_card,3144.56,success,2026-02-27
3990,3990,bank_transfer,973.56,failed,2026-02-27
3991,3991,credit_card,677.84,failed,2026-02-27
3992,3992,google_pay,472.08000000000004,failed,2026-02-26
3993,3993,apple_pay,3866.87,refunded,2026-02-26
3994,3994,apple_pay,4914.04,refunded,2026-02-26
3995,3995,google_pay,290.69,success,2026-02-26
3996,3996,apple_pay,227.62,success,2026-02-26
3997,3997,google_pay,1521.4,success,2026-02-26
3998,3998,paypal,177.76,refunded,2026-02-26
3999,3999,paypal,167.23,failed,2026-02-26
4000,4000,apple_pay,136.16,success,2026-02-26
4001,4001,apple_pay,438.31,refunded,2026-02-26
4002,4002,credit_card,1634.82,refunded,2026-02-26
4003,4003,credit_card,659.27,failed,2026-02-26
4004,4004,apple_pay,542.7,failed,2026-02-26
4005,4005,google_pay,229.23,failed,2026-02-26
4006,4006,apple_pay,2111.63,failed,2026-02-26
4007,4007,paypal,155.39999999999998,refunded,2026-02-26
4008,4008,google_pay,699.44,refunded,2026-02-26
4009,4009,google_pay,285.63,success,2026-02-26
4010,4010,paypal,887.73,refunded,2026-02-26
4011,4011,credit_card,1727.6100000000001,success,2026-02-26
4012,4012,apple_pay,3770.19,success,2026-02-26
4013,4013,credit_card,452.46,failed,2026-02-26
4014,4014,google_pay,2264.3199999999997,failed,2026-02-26
4015,4015,credit_card,775.04,failed,2026-02-26
4016,4016,google_pay,885.0899999999999,refunded,2026-02-26
4017,4017,google_pay,342.58000000000004,success,2026-02-26
4018,4018,paypal,1021.4300000000001,success,2026-02-26
4019,4019,bank_transfer,390.9,failed,2026-02-26
4020,4020,apple_pay,796.1,success,2026-02-26
4021,4021,google_pay,593.71,refunded,2026-02-26
4022,4022,paypal,779.98,failed,2026-02-26
4023,4023,paypal,4452.759999999999,failed,2026-02-26
4024,4024,bank_transfer,188.54000000000002,refunded,2026-02-26
4025,4025,google_pay,733.86,failed,2026-02-26
4026,4026,bank_transfer,1374.47,failed,2026-02-26
4027,4027,apple_pay,640.7,failed,2026-02-26
4028,4028,google_pay,4363.54,refunded,2026-02-26
4029,4029,bank_transfer,477.93000000000006,refunded,2026-02-26
4030,4030,credit_card,1907.71,refunded,2026-02-26
4031,4031,paypal,1122.9799999999998,failed,2026-02-26
4032,4032,apple_pay,72.88,refunded,2026-02-26
4033,4033,credit_card,3968.94,success,2026-02-26
4034,4034,paypal,155.46,success,2026-02-26
4035,4035,bank_transfer,3915.88,success,2026-02-26
4036,4036,bank_transfer,215.64,success,2026-02-26
4037,4037,paypal,3969.51,success,2026-02-26
4038,4038,apple_pay,393.2,refunded,2026-02-26
4039,4039,apple_pay,1928.64,success,2026-02-26
4040,4040,google_pay,699.47,refunded,2026-02-26
4041,4041,paypal,4667.4800000000005,refunded,2026-02-26
4042,4042,apple_pay,3206.8900000000003,refunded,2026-02-26
4043,4043,credit_card,171.66,refunded,2026-02-26
4044,4044,bank_transfer,110.03999999999999,success,2026-02-26
4045,4045,apple_pay,943.44,failed,2026-02-26
4046,4046,paypal,1528.29,failed,2026-02-26
4047,4047,google_pay,2631.84,refunded,2026-02-26
4048,4048,google_pay,256.95,failed,2026-02-26
4049,4049,apple_pay,1115.64,success,2026-02-26
4050,4050,google_pay,2522.08,success,2026-02-26
4051,4051,credit_card,1741.68,failed,2026-02-26
4052,4052,paypal,5976.570000000001,success,2026-02-26
4053,4053,paypal,787.7800000000001,failed,2026-02-26
4054,4054,paypal,2121.76,success,2026-02-26
4055,4055,bank_transfer,568.0600000000001,failed,2026-02-26
4056,4056,bank_transfer,329.94,failed,2026-02-26
4057,4057,paypal,878.27,failed,2026-02-26
4058,4058,google_pay,1900.67,failed,2026-02-26
4059,4059,credit_card,723.81,success,2026-02-26
4060,4060,paypal,2205.97,success,2026-02-26
4061,4061,apple_pay,5427.15,failed,2026-02-26
4062,4062,google_pay,803.7,refunded,2026-02-26
4063,4063,bank_transfer,5537.07,refunded,2026-02-26
4064,4064,apple_pay,89.99,refunded,2026-02-26
4065,4065,paypal,62.28,success,2026-02-26
4066,4066,paypal,316.8,refunded,2026-02-26
4067,4067,credit_card,3671.72,success,2026-02-26
4068,4068,apple_pay,1310.64,success,2026-02-26
4069,4069,paypal,431.6,refunded,2026-02-26
4070,4070,credit_card,320.48,refunded,2026-02-26
4071,4071,bank_transfer,1005.1500000000001,refunded,2026-02-26
4072,4072,credit_card,790.29,refunded,2026-02-26
4073,4073,bank_transfer,875.01,refunded,2026-02-26
4074,4074,credit_card,487.79999999999995,failed,2026-02-26
4075,4075,bank_transfer,1432.09,failed,2026-02-26
4076,4076,credit_card,948.44,success,2026-02-26
4077,4077,apple_pay,557.86,success,2026-02-26
4078,4078,bank_transfer,2263.25,success,2026-02-26
4079,4079,credit_card,537.6899999999999,failed,2026-02-26
4080,4080,bank_transfer,435.76,success,2026-02-26
4081,4081,credit_card,1309.72,failed,2026-02-26
4082,4082,bank_transfer,479.62,success,2026-02-26
4083,4083,google_pay,1345.42,refunded,2026-02-26
4084,4084,apple_pay,113.3,success,2026-02-26
4085,4085,credit_card,4082.2799999999997,success,2026-02-26
4086,4086,google_pay,380.40999999999997,success,2026-02-26
4087,4087,apple_pay,40.74,success,2026-02-26
4088,4088,paypal,105.14999999999999,success,2026-02-26
4089,4089,credit_card,250.64999999999998,success,2026-02-26
4090,4090,google_pay,54.34,failed,2026-02-26
4091,4091,bank_transfer,492.86,failed,2026-02-26
4092,4092,paypal,156.67,refunded,2026-02-26
4093,4093,paypal,120.44,success,2026-02-26
4094,4094,apple_pay,653.12,failed,2026-02-26
4095,4095,credit_card,3107.38,success,2026-02-26
4096,4096,bank_transfer,726.72,refunded,2026-02-26
4097,4097,apple_pay,173.28,refunded,2026-02-26
4098,4098,google_pay,754.51,failed,2026-02-26
4099,4099,google_pay,694.72,failed,2026-02-26
4100,4100,google_pay,658.1800000000001,success,2026-02-25
4101,4101,credit_card,3431.32,failed,2026-02-25
4102,4102,paypal,1038.79,failed,2026-02-25
4103,4103,credit_card,300.42,success,2026-02-25
4104,4104,apple_pay,5295.59,refunded,2026-02-25
4105,4105,bank_transfer,246.87,success,2026-02-25
4106,4106,credit_card,560.99,failed,2026-02-25
4107,4107,apple_pay,495.41,success,2026-02-25
4108,4108,credit_card,683.81,failed,2026-02-25
4109,4109,paypal,1699.58,failed,2026-02-25
4110,4110,paypal,333.4,success,2026-02-25
4111,4111,google_pay,1074.44,success,2026-02-25
4112,4112,paypal,1489.8300000000002,failed,2026-02-25
4113,4113,paypal,683.1,refunded,2026-02-25
4114,4114,paypal,1368.79,refunded,2026-02-25
4115,4115,google_pay,855.89,refunded,2026-02-25
4116,4116,bank_transfer,2280.1800000000003,failed,2026-02-25
4117,4117,bank_transfer,345.02,success,2026-02-25
4118,4118,google_pay,1460.25,refunded,2026-02-25
4119,4119,apple_pay,93.97,success,2026-02-25
4120,4120,paypal,895.88,refunded,2026-02-25
4121,4121,credit_card,196.44,success,2026-02-25
4122,4122,paypal,1344.21,refunded,2026-02-25
4123,4123,google_pay,552.63,success,2026-02-25
4124,4124,paypal,697.17,success,2026-02-25
4125,4125,paypal,141.07,success,2026-02-25
4126,4126,bank_transfer,529.0600000000001,failed,2026-02-25
4127,4127,google_pay,1489.13,success,2026-02-25
4128,4128,credit_card,486.64,refunded,2026-02-25
4129,4129,credit_card,707.97,refunded,2026-02-25
4130,4130,google_pay,2179.85,refunded,2026-02-25
4131,4131,bank_transfer,548.13,failed,2026-02-25
4132,4132,bank_transfer,4486.26,success,2026-02-25
4133,4133,credit_card,175.53,refunded,2026-02-25
4134,4134,credit_card,3048.2799999999997,success,2026-02-25
4135,4135,apple_pay,348.78999999999996,refunded,2026-02-25
4136,4136,bank_transfer,107.0,refunded,2026-02-25
4137,4137,apple_pay,299.08000000000004,success,2026-02-25
4138,4138,bank_transfer,624.93,refunded,2026-02-25
4139,4139,bank_transfer,1385.66,failed,2026-02-25
4140,4140,paypal,1343.1299999999999,success,2026-02-25
4141,4141,apple_pay,82.97999999999999,success,2026-02-25
4142,4142,google_pay,2738.99,success,2026-02-25
4143,4143,bank_transfer,346.62,failed,2026-02-25
4144,4144,paypal,855.8000000000001,refunded,2026-02-25
4145,4145,bank_transfer,535.37,failed,2026-02-25
4146,4146,bank_transfer,91.38,refunded,2026-02-25
4147,4147,bank_transfer,830.48,failed,2026-02-25
4148,4148,google_pay,544.3199999999999,failed,2026-02-25
4149,4149,credit_card,2047.13,success,2026-02-25
4150,4150,google_pay,499.38,failed,2026-02-25
4151,4151,paypal,1469.31,refunded,2026-02-25
4152,4152,credit_card,151.24,success,2026-02-25
4153,4153,paypal,529.65,failed,2026-02-25
4154,4154,credit_card,958.7900000000001,refunded,2026-02-25
4155,4155,credit_card,595.64,failed,2026-02-25
4156,4156,bank_transfer,217.5,success,2026-02-25
4157,4157,credit_card,139.64,refunded,2026-02-25
4158,4158,paypal,948.3199999999999,failed,2026-02-25
4159,4159,bank_transfer,3904.2799999999997,failed,2026-02-25
4160,4160,credit_card,5071.86,success,2026-02-25
4161,4161,credit_card,182.8,success,2026-02-25
4162,4162,bank_transfer,621.32,success,2026-02-25
4163,4163,google_pay,1277.3899999999999,failed,2026-02-25
4164,4164,apple_pay,2779.71,failed,2026-02-25
4165,4165,credit_card,321.07,success,2026-02-25
4166,4166,paypal,331.17,success,2026-02-25
4167,4167,bank_transfer,280.20000000000005,success,2026-02-25
4168,4168,paypal,1696.83,refunded,2026-02-25
4169,4169,bank_transfer,1310.88,success,2026-02-25
4170,4170,paypal,283.38,success,2026-02-25
4171,4171,credit_card,5800.2,success,2026-02-25
4172,4172,credit_card,2194.79,failed,2026-02-25
4173,4173,bank_transfer,1548.39,failed,2026-02-25
4174,4174,credit_card,160.28999999999996,refunded,2026-02-25
4175,4175,credit_card,1649.96,success,2026-02-25
4176,4176,apple_pay,662.31,success,2026-02-25
4177,4177,paypal,1801.5,success,2026-02-25
4178,4178,bank_transfer,1041.88,refunded,2026-02-25
4179,4179,bank_transfer,1093.92,success,2026-02-25
4180,4180,credit_card,1790.85,refunded,2026-02-25
4181,4181,bank_transfer,84.11,refunded,2026-02-25
4182,4182,credit_card,3303.65,failed,2026-02-25
4183,4183,bank_transfer,1788.94,failed,2026-02-25
4184,4184,credit_card,1176.71,success,2026-02-25
4185,4185,bank_transfer,211.2,failed,2026-02-25
4186,4186,google_pay,1357.31,success,2026-02-25
4187,4187,paypal,8094.619999999999,refunded,2026-02-25
4188,4188,google_pay,2096.3599999999997,refunded,2026-02-25
4189,4189,apple_pay,136.1,refunded,2026-02-25
4190,4190,bank_transfer,1608.8600000000001,failed,2026-02-25
4191,4191,credit_card,629.5,failed,2026-02-25
4192,4192,bank_transfer,4026.92,success,2026-02-25
4193,4193,apple_pay,109.74,failed,2026-02-25
4194,4194,apple_pay,634.8299999999999,success,2026-02-25
4195,4195,bank_transfer,712.21,refunded,2026-02-25
4196,4196,apple_pay,1628.4,failed,2026-02-25
4197,4197,google_pay,311.54999999999995,success,2026-02-25
4198,4198,apple_pay,1026.59,failed,2026-02-25
4199,4199,google_pay,595.98,refunded,2026-02-25
4200,4200,apple_pay,502.2,success,2026-02-25
4201,4201,apple_pay,1304.0600000000002,refunded,2026-02-25
4202,4202,credit_card,118.02,refunded,2026-02-25
4203,4203,bank_transfer,1298.52,failed,2026-02-25
4204,4204,paypal,1399.81,refunded,2026-02-25
4205,4205,bank_transfer,18.34,refunded,2026-02-25
4206,4206,paypal,68.39999999999999,refunded,2026-02-24
4207,4207,google_pay,340.67999999999995,refunded,2026-02-24
4208,4208,paypal,3560.5200000000004,refunded,2026-02-24
4209,4209,google_pay,438.65999999999997,failed,2026-02-24
4210,4210,paypal,1348.8500000000001,failed,2026-02-24
4211,4211,apple_pay,194.94,failed,2026-02-24
4212,4212,google_pay,279.08,failed,2026-02-24
4213,4213,bank_transfer,1210.4299999999998,failed,2026-02-24
4214,4214,paypal,474.99,failed,2026-02-24
4215,4215,google_pay,786.38,success,2026-02-24
4216,4216,apple_pay,25.79,refunded,2026-02-24
4217,4217,apple_pay,161.01,success,2026-02-24
4218,4218,credit_card,28.31,refunded,2026-02-24
4219,4219,credit_card,474.47,success,2026-02-24
4220,4220,bank_transfer,523.38,success,2026-02-24
4221,4221,apple_pay,1373.34,failed,2026-02-24
4222,4222,google_pay,856.73,failed,2026-02-24
4223,4223,paypal,185.67000000000002,success,2026-02-24
4224,4224,bank_transfer,469.0,refunded,2026-02-24
4225,4225,google_pay,377.33,success,2026-02-24
4226,4226,google_pay,1014.34,success,2026-02-24
4227,4227,credit_card,3772.7999999999997,success,2026-02-24
4228,4228,apple_pay,236.67,refunded,2026-02-24
4229,4229,credit_card,420.86,refunded,2026-02-24
4230,4230,apple_pay,1034.95,failed,2026-02-24
4231,4231,credit_card,88.68,failed,2026-02-24
4232,4232,bank_transfer,2067.69,success,2026-02-24
4233,4233,credit_card,275.68,success,2026-02-24
4234,4234,apple_pay,2060.21,failed,2026-02-24
4235,4235,apple_pay,528.1700000000001,failed,2026-02-24
4236,4236,google_pay,2512.86,failed,2026-02-24
4237,4237,credit_card,702.01,success,2026-02-24
4238,4238,paypal,1239.32,failed,2026-02-24
4239,4239,google_pay,909.9599999999999,refunded,2026-02-24
4240,4240,apple_pay,365.21999999999997,refunded,2026-02-24
4241,4241,credit_card,2962.2699999999995,success,2026-02-24
4242,4242,bank_transfer,4887.33,failed,2026-02-24
4243,4243,bank_transfer,49.72,failed,2026-02-24
4244,4244,bank_transfer,3067.1699999999996,success,2026-02-24
4245,4245,apple_pay,516.38,refunded,2026-02-24
4246,4246,credit_card,1515.96,failed,2026-02-24
4247,4247,google_pay,625.91,refunded,2026-02-24
4248,4248,apple_pay,491.77,failed,2026-02-24
4249,4249,credit_card,808.03,refunded,2026-02-24
4250,4250,bank_transfer,403.02,refunded,2026-02-24
4251,4251,apple_pay,570.3499999999999,success,2026-02-24
4252,4252,bank_transfer,678.9499999999999,success,2026-02-24
4253,4253,credit_card,538.09,success,2026-02-24
4254,4254,paypal,5071.139999999999,refunded,2026-02-24
4255,4255,paypal,107.16,refunded,2026-02-24
4256,4256,paypal,710.3399999999999,failed,2026-02-24
4257,4257,google_pay,123.06,failed,2026-02-24
4258,4258,credit_card,549.83,success,2026-02-24
4259,4259,credit_card,119.28,refunded,2026-02-24
4260,4260,apple_pay,5500.34,failed,2026-02-24
4261,4261,apple_pay,58.36,success,2026-02-24
4262,4262,credit_card,114.18,failed,2026-02-24
4263,4263,bank_transfer,935.38,failed,2026-02-24
4264,4264,google_pay,6771.1,failed,2026-02-24
4265,4265,credit_card,787.74,refunded,2026-02-24
4266,4266,apple_pay,205.9,success,2026-02-24
4267,4267,credit_card,582.56,success,2026-02-24
4268,4268,paypal,899.27,failed,2026-02-24
4269,4269,bank_transfer,1992.27,success,2026-02-24
4270,4270,bank_transfer,1716.24,failed,2026-02-24
4271,4271,paypal,30.06,failed,2026-02-24
4272,4272,bank_transfer,4657.92,failed,2026-02-24
4273,4273,google_pay,148.94,refunded,2026-02-24
4274,4274,apple_pay,210.22,failed,2026-02-24
4275,4275,bank_transfer,3758.98,refunded,2026-02-24
4276,4276,bank_transfer,1879.65,failed,2026-02-24
4277,4277,google_pay,1306.4299999999998,failed,2026-02-24
4278,4278,credit_card,406.19,refunded,2026-02-24
4279,4279,apple_pay,1115.52,failed,2026-02-24
4280,4280,google_pay,782.79,failed,2026-02-24
4281,4281,paypal,1001.44,refunded,2026-02-24
4282,4282,bank_transfer,1269.78,success,2026-02-24
4283,4283,paypal,1317.4699999999998,refunded,2026-02-24
4284,4284,apple_pay,121.63,success,2026-02-24
4285,4285,credit_card,1639.77,failed,2026-02-24
4286,4286,paypal,1337.23,refunded,2026-02-24
4287,4287,credit_card,3824.2700000000004,refunded,2026-02-24
4288,4288,apple_pay,172.1,success,2026-02-24
4289,4289,bank_transfer,1561.2900000000002,failed,2026-02-24
4290,4290,google_pay,57.57000000000001,failed,2026-02-24
4291,4291,credit_card,19.44,failed,2026-02-24
4292,4292,apple_pay,1040.68,refunded,2026-02-24
4293,4293,bank_transfer,1137.24,refunded,2026-02-24
4294,4294,credit_card,1518.1,success,2026-02-24
4295,4295,paypal,122.98,failed,2026-02-24
4296,4296,google_pay,55.16,failed,2026-02-24
4297,4297,bank_transfer,309.49,refunded,2026-02-24
4298,4298,paypal,2761.98,refunded,2026-02-24
4299,4299,bank_transfer,1255.13,failed,2026-02-24
4300,4300,bank_transfer,618.92,failed,2026-02-24
4301,4301,credit_card,341.72,failed,2026-02-24
4302,4302,bank_transfer,5249.570000000001,refunded,2026-02-24
4303,4303,bank_transfer,6416.87,failed,2026-02-23
4304,4304,google_pay,1543.76,success,2026-02-23
4305,4305,bank_transfer,2812.7400000000002,failed,2026-02-23
4306,4306,paypal,789.1,success,2026-02-23
4307,4307,bank_transfer,1824.57,refunded,2026-02-23
4308,4308,bank_transfer,3392.7599999999998,success,2026-02-23
4309,4309,apple_pay,697.17,failed,2026-02-23
4310,4310,apple_pay,4483.21,failed,2026-02-23
4311,4311,paypal,684.44,failed,2026-02-23
4312,4312,apple_pay,336.62,failed,2026-02-23
4313,4313,paypal,393.63,success,2026-02-23
4314,4314,paypal,92.58,failed,2026-02-23
4315,4315,google_pay,922.15,failed,2026-02-23
4316,4316,paypal,182.68,success,2026-02-23
4317,4317,bank_transfer,2359.58,success,2026-02-23
4318,4318,paypal,1643.22,failed,2026-02-23
4319,4319,credit_card,537.1600000000001,refunded,2026-02-23
4320,4320,credit_card,808.7,refunded,2026-02-23
4321,4321,paypal,274.94,failed,2026-02-23
4322,4322,paypal,2368.85,failed,2026-02-23
4323,4323,apple_pay,900.55,failed,2026-02-23
4324,4324,paypal,1278.6599999999999,refunded,2026-02-23
4325,4325,google_pay,52.75,refunded,2026-02-23
4326,4326,credit_card,2131.58,failed,2026-02-23
4327,4327,credit_card,3866.4399999999996,failed,2026-02-23
4328,4328,bank_transfer,1300.1599999999999,success,2026-02-23
4329,4329,apple_pay,1883.8600000000001,refunded,2026-02-23
4330,4330,credit_card,208.6,refunded,2026-02-23
4331,4331,bank_transfer,70.03,refunded,2026-02-23
4332,4332,google_pay,991.6999999999999,failed,2026-02-23
4333,4333,paypal,644.3100000000001,success,2026-02-23
4334,4334,bank_transfer,515.45,success,2026-02-23
4335,4335,paypal,193.6,failed,2026-02-23
4336,4336,google_pay,175.03,refunded,2026-02-23
4337,4337,google_pay,95.4,failed,2026-02-23
4338,4338,paypal,3667.05,refunded,2026-02-23
4339,4339,google_pay,149.58,refunded,2026-02-23
4340,4340,bank_transfer,483.68,failed,2026-02-23
4341,4341,google_pay,893.8499999999999,refunded,2026-02-23
4342,4342,google_pay,1914.2399999999998,refunded,2026-02-23
4343,4343,paypal,394.37,success,2026-02-23
4344,4344,credit_card,206.34,failed,2026-02-23
4345,4345,bank_transfer,405.73,refunded,2026-02-23
4346,4346,apple_pay,492.0,refunded,2026-02-23
4347,4347,apple_pay,136.59,failed,2026-02-23
4348,4348,credit_card,1087.18,success,2026-02-23
4349,4349,apple_pay,3547.07,refunded,2026-02-23
4350,4350,credit_card,716.73,refunded,2026-02-23
4351,4351,google_pay,1019.97,success,2026-02-23
4352,4352,bank_transfer,7662.88,refunded,2026-02-23
4353,4353,credit_card,953.9100000000001,success,2026-02-23
4354,4354,credit_card,405.74,success,2026-02-23
4355,4355,bank_transfer,82.7,success,2026-02-23
4356,4356,paypal,1587.42,failed,2026-02-23
4357,4357,bank_transfer,62.5,success,2026-02-23
4358,4358,apple_pay,7.69,failed,2026-02-23
4359,4359,apple_pay,36.7,failed,2026-02-23
4360,4360,google_pay,5786.65,refunded,2026-02-23
4361,4361,bank_transfer,1988.08,failed,2026-02-23
4362,4362,apple_pay,622.8399999999999,success,2026-02-23
4363,4363,google_pay,318.18,failed,2026-02-23
4364,4364,apple_pay,45.04,failed,2026-02-23
4365,4365,google_pay,2985.48,success,2026-02-23
4366,4366,apple_pay,223.07,success,2026-02-23
4367,4367,google_pay,237.57,failed,2026-02-23
4368,4368,bank_transfer,2160.54,refunded,2026-02-23
4369,4369,apple_pay,689.79,success,2026-02-23
4370,4370,apple_pay,64.74,success,2026-02-23
4371,4371,apple_pay,117.36,success,2026-02-23
4372,4372,credit_card,1128.06,refunded,2026-02-23
4373,4373,credit_card,31.41,failed,2026-02-23
4374,4374,bank_transfer,10.14,failed,2026-02-23
4375,4375,apple_pay,498.43,success,2026-02-23
4376,4376,credit_card,388.96,success,2026-02-23
4377,4377,bank_transfer,19.0,refunded,2026-02-23
4378,4378,bank_transfer,659.8,refunded,2026-02-23
4379,4379,bank_transfer,472.87,success,2026-02-23
4380,4380,paypal,1712.9799999999998,refunded,2026-02-23
4381,4381,credit_card,301.02,success,2026-02-23
4382,4382,credit_card,659.63,refunded,2026-02-23
4383,4383,paypal,1634.82,refunded,2026-02-23
4384,4384,paypal,897.6,refunded,2026-02-23
4385,4385,bank_transfer,242.5,failed,2026-02-23
4386,4386,apple_pay,2014.11,failed,2026-02-23
4387,4387,paypal,691.76,success,2026-02-23
4388,4388,google_pay,949.17,refunded,2026-02-23
4389,4389,paypal,478.79,refunded,2026-02-23
4390,4390,google_pay,1739.96,success,2026-02-23
4391,4391,google_pay,2259.99,refunded,2026-02-23
4392,4392,paypal,4248.51,success,2026-02-23
4393,4393,credit_card,1958.65,refunded,2026-02-23
4394,4394,paypal,73.64,success,2026-02-23
4395,4395,credit_card,2293.27,failed,2026-02-23
4396,4396,credit_card,663.12,success,2026-02-23
4397,4397,credit_card,973.75,refunded,2026-02-23
4398,4398,credit_card,1274.3899999999999,failed,2026-02-23
4399,4399,credit_card,797.48,success,2026-02-23
4400,4400,apple_pay,465.03999999999996,success,2026-02-23
4401,4401,apple_pay,436.7,success,2026-02-23
4402,4402,paypal,1722.84,success,2026-02-23
4403,4403,bank_transfer,925.15,failed,2026-02-23
4404,4404,credit_card,185.03,success,2026-02-23
4405,4405,google_pay,2057.17,success,2026-02-23
4406,4406,bank_transfer,341.44,success,2026-02-23
4407,4407,credit_card,566.37,success,2026-02-23
4408,4408,credit_card,36.44,refunded,2026-02-23
4409,4409,paypal,1960.8200000000002,failed,2026-02-23
4410,4410,bank_transfer,460.28999999999996,success,2026-02-23
4411,4411,google_pay,977.2,success,2026-02-23
4412,4412,credit_card,570.3,refunded,2026-02-23
4413,4413,credit_card,1484.21,failed,2026-02-23
4414,4414,bank_transfer,982.76,failed,2026-02-22
4415,4415,credit_card,950.4000000000001,success,2026-02-22
4416,4416,google_pay,408.35999999999996,refunded,2026-02-22
4417,4417,credit_card,19.81,refunded,2026-02-22
4418,4418,credit_card,519.04,failed,2026-02-22
4419,4419,bank_transfer,3474.78,success,2026-02-22
4420,4420,apple_pay,7211.299999999999,failed,2026-02-22
4421,4421,google_pay,263.24,success,2026-02-22
4422,4422,bank_transfer,508.01,success,2026-02-22
4423,4423,credit_card,5433.6900000000005,failed,2026-02-22
4424,4424,google_pay,1089.01,failed,2026-02-22
4425,4425,apple_pay,694.21,failed,2026-02-22
4426,4426,google_pay,426.46,failed,2026-02-22
4427,4427,paypal,1922.1000000000001,refunded,2026-02-22
4428,4428,credit_card,650.54,success,2026-02-22
4429,4429,bank_transfer,867.28,refunded,2026-02-22
4430,4430,google_pay,1327.13,success,2026-02-22
4431,4431,paypal,990.15,success,2026-02-22
4432,4432,bank_transfer,965.48,refunded,2026-02-22
4433,4433,apple_pay,264.83,refunded,2026-02-22
4434,4434,apple_pay,284.31,failed,2026-02-22
4435,4435,google_pay,244.76999999999998,refunded,2026-02-22
4436,4436,credit_card,446.25,failed,2026-02-22
4437,4437,bank_transfer,2636.34,failed,2026-02-22
4438,4438,google_pay,2530.43,success,2026-02-22
4439,4439,google_pay,2094.19,success,2026-02-22
4440,4440,paypal,1580.27,success,2026-02-22
4441,4441,apple_pay,520.9399999999999,refunded,2026-02-22
4442,4442,credit_card,108.81,refunded,2026-02-22
4443,4443,google_pay,4756.63,refunded,2026-02-22
4444,4444,bank_transfer,1578.54,failed,2026-02-22
4445,4445,paypal,249.9,refunded,2026-02-22
4446,4446,paypal,499.33,refunded,2026-02-22
4447,4447,google_pay,1187.94,failed,2026-02-22
4448,4448,credit_card,12.24,refunded,2026-02-22
4449,4449,google_pay,634.84,refunded,2026-02-22
4450,4450,apple_pay,548.55,failed,2026-02-22
4451,4451,paypal,128.12,failed,2026-02-22
4452,4452,google_pay,332.06,failed,2026-02-22
4453,4453,apple_pay,284.88,success,2026-02-22
4454,4454,credit_card,4565.450000000001,failed,2026-02-22
4455,4455,credit_card,621.8,success,2026-02-22
4456,4456,credit_card,102.91,failed,2026-02-22
4457,4457,google_pay,882.07,refunded,2026-02-22
4458,4458,bank_transfer,159.71,refunded,2026-02-22
4459,4459,credit_card,4933.49,failed,2026-02-22
4460,4460,credit_card,621.14,success,2026-02-22
4461,4461,paypal,505.46,failed,2026-02-22
4462,4462,credit_card,182.44,failed,2026-02-22
4463,4463,apple_pay,596.42,failed,2026-02-22
4464,4464,apple_pay,1602.7600000000002,success,2026-02-22
4465,4465,credit_card,372.84999999999997,success,2026-02-22
4466,4466,google_pay,948.32,refunded,2026-02-22
4467,4467,google_pay,274.20000000000005,success,2026-02-22
4468,4468,bank_transfer,280.29,success,2026-02-22
4469,4469,apple_pay,1137.7600000000002,refunded,2026-02-22
4470,4470,credit_card,704.69,success,2026-02-22
4471,4471,paypal,3696.66,success,2026-02-22
4472,4472,credit_card,451.04999999999995,failed,2026-02-22
4473,4473,bank_transfer,3696.66,refunded,2026-02-22
4474,4474,apple_pay,283.54,success,2026-02-22
4475,4475,apple_pay,160.24,refunded,2026-02-22
4476,4476,paypal,98.22,refunded,2026-02-22
4477,4477,credit_card,1185.87,success,2026-02-22
